胀囊薹草,分布区域,黑龙江
昭苏滇紫草,分布区域,法国
昭苏滇紫草,分布区域,喜马拉雅山
昭苏滇紫草,分布区域,俄罗斯
昭苏滇紫草,分布区域,新疆
昭苏乳菀,分布区域,新疆
昭通杜鹃,分布区域,云南
昭通秋海棠,分布区域,云南
昭通猕猴桃,分布区域,四川
沼地虎耳草,分布区域,陕西
沼菊,分布区域,广东
沼地毛茛,分布区域,新疆
沼地毛茛,分布区域,黑龙江
沼兰,分布区域,黑龙江
沼楠,分布区域,云南
沼沙参,分布区域,吉林
沼生蔊菜,分布区域,北半球
沼生黑三棱,分布区域,云南
沼生苦苣菜,分布区域,新疆
沼生柳叶菜,分布区域,黑龙江
沼生栎,分布区域,北京
沼生马先蒿,分布区域,黑龙江
沼生水苏,分布区域,新疆
沼生水莎草,分布区域,黑龙江
沼生忍冬,分布区域,新疆
掌叶复盆子,分布区域,安徽
沼生虾子草,分布区域,四川
沼委陵菜,分布区域,河北
沼生田菁,分布区域,香港
沼泽荸荠,分布区域,新疆
沼泽蕨,分布区域,北京
沼猪殃殃,分布区域,四川
沼泽香科科,分布区域,新疆
照山白,分布区域,中国
照山白,分布区域,东北
照山白,分布区域,华北
照山白,分布区域,西北地区
照山白,分布区域,山东
照山白,分布区域,河南
照山白,分布区域,湖北
照山白,分布区域,湖南
照山白,分布区域,四川
折瓣珍珠菜,分布区域,四川
肇骞合耳菊,分布区域,中国
肇骞合耳菊,分布区域,广西
折瓣雪山报春,分布区域,西藏
折瓣树萝卜,分布区域,西藏
折苞耳叶马蓝,分布区域,广西
折苞斑鸠菊,分布区域,云南
折苞马蓝,分布区域,广西
折被韭,分布区域,甘肃
折苞羊耳蒜,分布区域,四川
折齿假糙苏,分布区域,江西
折唇羊耳蒜,分布区域,云南
折梗紫金牛,分布区域,云南
折梗点地梅,分布区域,贵州
折萼杜鹃,分布区域,西藏
折多景天,分布区域,四川
折多杜鹃,分布区域,四川
折毛圆唇苣苔,分布区域,广东
折曲黄堇,分布区域,西藏
折甜茅,分布区域,新疆
折甜茅,分布区域,欧洲
折甜茅,分布区域,俄罗斯
折甜茅,分布区域,西伯利亚地区
折甜茅,分布区域,苏联
折甜茅,分布区域,中亚地区
折叶萱草,分布区域,四川
折枝天门冬,分布区域,新疆
浙贝母,分布区域,江苏
浙贝母,分布区域,浙江
浙贝母,分布区域,湖南
浙贝母,分布区域,日本
褶皮黧豆,分布区域,福建
褶苞香青,分布区域,西藏
浙杭卷瓣兰,分布区域,福建
浙江安息香,分布区域,浙江
浙榧,分布区域,中国
浙榧,分布区域,浙江
浙榧,分布区域,杭州
浙江扁莎,分布区域,台湾
浙江大青,分布区域,安徽
浙江凤仙花,分布区域,浙江
浙江冬青,分布区域,浙江
浙江过路黄,分布区域,浙江
浙江黄芩,分布区域,四川
浙江金线兰,分布区域,浙江
浙江柳叶箬,分布区域,浙江
浙江马鞍树,分布区域,安徽
浙江木蓝,分布区域,安徽
浙江铃子香,分布区域,安徽
浙江楠,分布区域,浙江
浙江楠,分布区域,福建
浙江楠,分布区域,江西
浙江山梅花,分布区域,安徽
浙江乳突果,分布区域,浙江
浙江乳突果,分布区域,天目山
浙江乳突果,分布区域,昌化
浙江柿,分布区域,中国台湾
浙江柿,分布区域,南亚
浙江柿,分布区域,东南亚
浙江柿,分布区域,大洋洲
浙江溲疏,分布区域,浙江
浙江雪胆,分布区域,浙江
浙江叶下珠,分布区域,安徽
浙江蘡薁,分布区域,浙江
浙江岩荠,分布区域,浙江
浙皖粗筒苣苔,分布区域,安徽
浙皖虎刺,分布区域,浙江
浙荆芥,分布区域,安徽
浙江獐牙菜,分布区域,安徽
浙皖凤仙花,分布区域,浙江
浙闽樱桃,分布区域,福建
浙皖荚蒾,分布区域,安徽
浙皖菅,分布区域,安徽
浙皖绣球,分布区域,安徽
浙玄参,分布区域,浙江
浙玄参,分布区域,四川
浙玄参,分布区域,湖北
蔗茅,分布区域,甘肃
鹧鸪草,分布区域,福建
鹧鸪麻,分布区域,海南
鹧鸪花,分布区域,广东
鹧鸪柳,分布区域,四川
贞丰蹄盖蕨,分布区域,贵州
贞丰柿,分布区域,贵州
针苞菊,分布区域,西藏
针苞菊属,分布区域,中亚
针苞菊属,分布区域,喜马拉雅
针苞菊属,分布区域,缅甸
针齿铁仔,分布区域,广东
针刺齿缘草,分布区域,甘肃
针刺悬钩子,分布区域,福建
针齿马先蒿,分布区域,西藏
针刺矢车菊,分布区域,新疆
针灯心草,分布区域,福建
针晶粟草,分布区域,亚洲
针晶粟草,分布区域,非洲
针裂叶绢蒿,分布区域,新疆
针毛鳞盖蕨,分布区域,广东
针毛蕨,分布区域,安徽
针毛新月蕨,分布区域,重庆
针茅,分布区域,甘肃
针茅属,分布区域,广布
针薹草,分布区域,吉林
针叶蕨,分布区域,海南
针叶韭,分布区域,四川
针叶韭,分布区域,金川
针筒菜,分布区域,安徽
针叶石斛,分布区域,云南
针叶石竹,分布区域,新疆
针叶薹草,分布区域,黑龙江
针叶龙胆,分布区域,青海
针叶天蓝绣球,分布区域,北美
针叶天蓝绣球,分布区域,中国
针叶天蓝绣球,分布区域,华东地区
针叶老牛筋,分布区域,西藏
针叶苋,分布区域,海南
针叶苋属,分布区域,越南
针叶苋属,分布区域,泰国
针叶苋属,分布区域,印度
针叶苋属,分布区域,中国
针叶苋属,分布区域,海南岛
针叶藻,分布区域,广东
针叶藻属,分布区域,加勒比海
针叶藻属,分布区域,西太平洋
针叶藻属,分布区域,印度洋
针枝芸香,分布区域,内蒙古
针子草,分布区域,云南
针子草属,分布区域,非洲
针子草属,分布区域,亚洲
针子草属,分布区域,中国
针子草属,分布区域,云南
珍珠箣柊,分布区域,中国
珍珠箣柊,分布区域,海南
珍珠兰,分布区域,云南
珍珠兰,分布区域,福建
珍珠花属,分布区域,亚洲
珍珠花属,分布区域,南
珍珠花属,分布区域,马来半岛
珍珠花属,分布区域,北美
珍珠花属,分布区域,安的列斯群岛
珍珠莲,分布区域,台湾
珍珠鹿蹄草,分布区域,西藏
珍珠梅属,分布区域,亚洲
珍珠透骨草,分布区域,辽宁
珍珠透骨草,分布区域,吉林
珍珠透骨草,分布区域,内蒙古
珍珠透骨草,分布区域,河北
珍珠透骨草,分布区域,河南
珍珠透骨草,分布区域,山西
珍珠透骨草,分布区域,陕西
珍珠透骨草,分布区域,甘肃
珍珠透骨草,分布区域,山东
珍珠粟,分布区域,中国
珍珠绣线菊,分布区域,华东
珍珠猪毛菜,分布区域,甘肃
真穗草,分布区域,广东
真堇,分布区域,新疆
榛,分布区域,中国
榛,分布区域,土耳其
榛,分布区域,意大利
榛,分布区域,西班牙
榛,分布区域,美国
榛,分布区域,朝鲜
榛,分布区域,日本
榛,分布区域,俄罗斯
榛,分布区域,东
榛,分布区域,西伯利亚
榛,分布区域,远东地区
榛,分布区域,蒙古
掌裂蒲儿根,分布区域,贵州
枕状虎耳草,分布区域,四川
榛子,分布区域,亚洲
榛子,分布区域,欧洲
榛子,分布区域,北美洲
镇边柃,分布区域,云南
枕果榕,分布区域,广东
镇康滇紫草,分布区域,中国
镇康滇紫草,分布区域,云南
镇康长蒴苣苔,分布区域,云南
镇江白前,分布区域,江苏
镇康贝母兰,分布区域,云南
掌叶白粉藤,分布区域,云南
镇康耳蕨,分布区域,云南
镇康报春,分布区域,云南
镇康铁角蕨,分布区域,云南
镇康薹草,分布区域,云南
镇康罗伞,分布区域,云南
镇坪淫羊藿,分布区域,陕西
镇宁紫云菜,分布区域,贵州
镇康栒子,分布区域,云南
镇康栒子,分布区域,镇康
征镒卫矛,分布区域,云南
征镒冬青,分布区域,云南
正鸡纳树,分布区域,海南
正鳞盖蕨,分布区域,广东
芝麻菜属,分布区域,欧洲
芝麻菜属,分布区域,西亚
正宇耳蕨,分布区域,重庆
芝麻花,分布区域,北美
枝翅珠子木,分布区域,广西
枝花李榄,分布区域,台湾省
枝花流苏树,分布区域,广西
枝毛野牡丹,分布区域,海南
知母,分布区域,河北
知风飘拂草,分布区域,广东
知风草,分布区域,安徽
栀花素馨,分布区域,广西
栀子皮属,分布区域,马来西亚
栀子皮属,分布区域,中国
栀子皮,分布区域,四川
栀子,分布区域,湖南省
栀子,分布区域,岳阳市
栀子,分布区域,河南省
栀子,分布区域,唐河县
蜘蛛花,分布区域,云南
蜘蛛抱蛋属,分布区域,亚洲
蜘蛛花属,分布区域,亚洲
蜘蛛岩蕨,分布区域,甘肃
直瓣苣苔,分布区域,甘肃
直长筒蕨,分布区域,台湾
直齿荆芥,分布区域,新疆
直唇姜,分布区域,云南
直唇姜属,分布区域,缅甸
直唇姜属,分布区域,中国
直唇姜属,分布区域,云南
直刺藤橘,分布区域,云南
直刺鸡爪簕,分布区域,海南
脂树,分布区域,越南
脂树,分布区域,泰国
脂树,分布区域,中国
脂树,分布区域,海南岛
直萼虎耳草,分布区域,西藏
直萼黄芩,分布区域,四川
直萼龙胆,分布区域,西藏
直根酸模,分布区域,黑龙江
直果草,分布区域,湖北
直梗小檗,分布区域,四川
直梗紫堇,分布区域,云南
直花水苏,分布区域,云南
直果银莲花,分布区域,贵州
直果胡卢巴,分布区域,新疆
直喙凤仙花,分布区域,四川
直角凤丫蕨,分布区域,台湾
直茎红景天,分布区域,新疆
直角凤仙花,分布区域,云南
直距耧斗菜,分布区域,四川
直茎黄堇,分布区域,新疆
直距翠雀花,分布区域,四川
直立半插花,分布区域,台湾
直距淫羊藿,分布区域,湖北
直立点地梅,分布区域,甘肃
直距凤仙花,分布区域,云南
直立黄芪,分布区域,东北
直立黄芪,分布区域,华北
直立黄芪,分布区域,西北
直立黄细心,分布区域,海南
直立茴芹,分布区域,甘肃
直立介蕨,分布区域,重庆
直立锦香草,分布区域,广西
直立膜萼花,分布区域,新疆
直立雀麦,分布区域,西藏
直立雀麦,分布区域,欧洲
直立婆婆纳,分布区域,安徽
直立山牵牛,分布区域,广东
直立蔓龙胆,分布区域,四川
直立卷瓣兰,分布区域,云南
直立石龙尾,分布区域,广东
直立悬钩子,分布区域,青海
直立省藤,分布区域,云南
直立委陵菜,分布区域,新疆
直立肖菝葜,分布区域,云南省
直立旋花,分布区域,新疆
直芒草,分布区域,四川
直蕊唇柱苣苔,分布区域,广东
直鳞肋毛蕨,分布区域,重庆
直毛獐牙菜,分布区域,云南
直生刀豆,分布区域,广东
直穗薹草,分布区域,黑龙江
直尾楼梯草,分布区域,西藏
直序五膜草,分布区域,广东
直穗小檗,分布区域,甘肃
植夫蒲儿根,分布区域,四川
直序乌头,分布区域,西藏
直枝杜鹃,分布区域,四川
直葶石豆兰,分布区域,云南
直缘乌头,分布区域,四川
植夫橐吾,分布区域,四川
止痢蚤草,分布区域,北京
止泻木,分布区域,广东
止泻木属,分布区域,亚洲
止泻木属,分布区域,非洲
止血草,分布区域,欧亚大陆
止血马唐,分布区域,安徽
纸叶琼楠,分布区域,广西
纸质观音座莲,分布区域,云南
纸叶越桔,分布区域,西藏
纸质石韦,分布区域,甘肃
纸质冷水花,分布区域,广东
芷叶前胡,分布区域,贵州
芷叶棱子芹,分布区域,西藏
指裂梅花草,分布区域,西藏
指甲兰,分布区域,云南
指叶凤尾蕨,分布区域,重庆
指叶假瘤蕨,分布区域,重庆
指叶毛兰,分布区域,海南
枳椇属,分布区域,喜马拉雅
枳椇属,分布区域,日本
枳椇属,分布区域,中国
枳椇属,分布区域,西南
枳,分布区域,陕西
枳,分布区域,甘肃
枳,分布区域,河北
枳,分布区域,山东
枳,分布区域,江苏
枳,分布区域,安徽
枳,分布区域,浙江
枳,分布区域,江西
枳椇子,分布区域,河南
枳椇子,分布区域,陕西
枳椇子,分布区域,甘肃
枳椇子,分布区域,陇南
枳椇子,分布区域,江西
枳椇子,分布区域,安徽
枳椇子,分布区域,浙江
枳椇子,分布区域,广东
枳椇子,分布区域,福建
枳椇子,分布区域,湖北
枳椇子,分布区域,湖南
枳椇子,分布区域,广西
枳椇子,分布区域,四川
枳椇子,分布区域,贵州
枳椇子,分布区域,云南
枳椇,分布区域,中国
枳椇,分布区域,印度
枳椇,分布区域,不丹
枳椇,分布区域,缅甸
趾叶栝楼,分布区域,广东
栉齿细莴苣,分布区域,云南
治多虎耳草,分布区域,青海
治疝草,分布区域,四川
栉齿毛鳞菊,分布区域,西藏
置疑小檗,分布区域,甘肃
雉尾花,分布区域,浙江
雉尾花,分布区域,江苏
雉尾花,分布区域,湖北
雉尾花,分布区域,湖南
雉尾花,分布区域,广东
雉尾花,分布区域,广西
雉尾花,分布区域,江西
雉尾花,分布区域,福建
雉尾花,分布区域,四川
雉尾花,分布区域,贵州
中败酱,分布区域,新疆
中甸垂头菊,分布区域,云南
中甸东俄芹,分布区域,云南
中甸刺玫,分布区域,云南
中甸刺玫,分布区域,中甸
中甸翠雀花,分布区域,云南
中甸艾,分布区域,云南
中甸灯台报春,分布区域,四川
中甸独花报春,分布区域,四川
中甸独活,分布区域,重庆
中甸杜鹃,分布区域,云南
中甸海水仙,分布区域,四川
中甸黄堇,分布区域,四川
中甸虎耳草,分布区域,四川
中甸黄芩,分布区域,云南
中甸凤仙花,分布区域,云南
中甸茴芹,分布区域,四川
中甸丝瓣芹,分布区域,云南
中甸山楂,分布区域,云南
中甸山楂,分布区域,中甸
中甸溲疏,分布区域,云南
中甸乌头,分布区域,云南
中甸栒子,分布区域,四川
中甸早熟禾,分布区域,云南
中甸早熟禾,分布区域,西北
中甸葶苈,分布区域,云南
中甸珍珠菜,分布区域,四川
中俄谷精草,分布区域,黑龙江
中东金花茶,分布区域,广西
中东杨,分布区域,河北
中东杨,分布区域,黑龙江
中国粗榧,分布区域,中国
中国粗榧,分布区域,中国
中国粗榧,分布区域,江苏
中国粗榧,分布区域,浙江
中国粗榧,分布区域,安徽
中国粗榧,分布区域,福建
中国粗榧,分布区域,江西
中国粗榧,分布区域,河南
中国粗榧,分布区域,湖南
中国粗榧,分布区域,湖北
中国粗榧,分布区域,陕西
中国黄眼草,分布区域,香港
中国黄花柳,分布区域,甘肃
中国蕨属,分布区域,西南
中国蕨属,分布区域,华北
中国苦树,分布区域,广西
中国旌节花,分布区域,四川
中国龙胆,分布区域,湖北
中国梅花草,分布区域,四川
中国马先蒿,分布区域,甘肃
中国茜草,分布区域,华北
中国猪屎豆,分布区域,安徽
中国野菰,分布区域,安徽
中国岩黄耆,分布区域,河北
中国绣球,分布区域,安徽
中华叉柱花,分布区域,海南
中华补血草,分布区域,滨海
中华安息香,分布区域,广西
中华齿状毛蕨,分布区域,重庆
中华槽舌兰,分布区域,云南
中华淡竹叶,分布区域,湖南
中华大节竹,分布区域,贵州
中华刺蕨,分布区域,贵州
中华冬青,分布区域,广西
中华杜英,分布区域,广东
中华对马耳蕨,分布区域,重庆
中华耳蕨,分布区域,甘肃
中华风毛菊,分布区域,河北
中华耳草,分布区域,海南
中华鹅掌柴,分布区域,云南
中华茯蕨,分布区域,贵州
中华黄花稔,分布区域,海南
中华观音座莲,分布区域,四川
中华胡椒,分布区域,广东
中华粗榧杉,分布区域,中国
中华粗榧杉,分布区域,中国
中华粗榧杉,分布区域,江苏
中华粗榧杉,分布区域,浙江
中华粗榧杉,分布区域,安徽
中华粗榧杉,分布区域,福建
中华粗榧杉,分布区域,江西
中华粗榧杉,分布区域,河南
中华粗榧杉,分布区域,湖南
中华粗榧杉,分布区域,湖北
中华粗榧杉,分布区域,陕西
中华尖药花,分布区域,云南
中华金腰,分布区域,青海
中华菅,分布区域,广东
中华卷柏,分布区域,安徽
中华介蕨,分布区域,重庆
中华栝楼,分布区域,安徽
中华卷瓣兰,分布区域,广东
中华剑蕨,分布区域,安徽
中华列当,分布区域,辽宁
中华里白,分布区域,重庆
中华金星蕨,分布区域,安徽
中华金星蕨,分布区域,浙江
中华金星蕨,分布区域,江西
中华金星蕨,分布区域,福建
中华金星蕨,分布区域,湖南
中华金星蕨,分布区域,四川
中华鳞毛蕨,分布区域,山东
中华柳,分布区域,贵州
中华鹿藿,分布区域,广东
中华鳞盖蕨,分布区域,中国
中华猕猴桃,分布区域,安徽
中华萍蓬草,分布区域,浙江
中华青荚叶,分布区域,甘肃
中华槭,分布区域,福建
中华青牛胆,分布区域,云南
中华青牛胆,分布区域,广东
中华青牛胆,分布区域,广西
中华青牛胆,分布区域,印度
中华沙参,分布区域,安徽
中华山黧豆,分布区域,湖北
中华山蓼,分布区域,四川
